width,radius,dy,timepoint,diodicity
0.07,0.09,0.3,6700,1.099621504007508
0.07,0.09,0.3,6750,1.0996203185652753
0.07,0.09,0.3,6800,1.0996197872387536
0.07,0.09,0.3,6850,1.0996198124767926
0.07,0.09,0.3,6900,1.09962035888454
0.07,0.09,0.3,6950,1.0996213953224618
0.07,0.09,0.3,7000,1.0996228396903194
0.07,0.09,0.3,7050,1.0996245553372066
0.07,0.09,0.3,7100,1.0996263793131882
0.07,0.09,0.3,7150,1.0996281515502557
0.07,0.09,0.3,7200,1.0996297363651808
0.07,0.09,0.3,7250,1.0996310337186932
0.07,0.09,0.3,7300,1.0996319766261664
0.07,0.09,0.3,7350,1.0996325188970146
0.07,0.09,0.3,7400,1.0996326320810572
0.07,0.09,0.3,7450,1.0996323181931875
0.07,0.09,0.3,7500,1.0996316232229233
0.07,0.09,0.3,7550,1.0996306386446941
0.07,0.09,0.3,7600,1.0996294900112364
0.07,0.09,0.3,7650,1.0996283173325814
0.07,0.09,0.3,7700,1.099627251486222
0.07,0.09,0.3,7750,1.099626393452786
0.07,0.09,0.3,7800,1.0996258045431266
0.07,0.09,0.3,7850,1.0996255078950279
0.07,0.09,0.3,7900,1.099625494785418
0.07,0.09,0.3,7950,1.0996257306213475
0.07,0.09,0.3,8000,1.099626160164471
0.07,0.09,0.3,8050,1.0996267134466382
0.07,0.09,0.3,8100,1.0996273127102476
0.07,0.09,0.3,8150,1.099627881044904
0.07,0.09,0.3,8200,1.099628352595961
0.07,0.09,0.3,8250,1.0996286816606475
0.07,0.09,0.3,8300,1.0996288473169733
0.07,0.09,0.3,8350,1.0996288524442466
0.07,0.09,0.3,8400,1.0996287187851834
0.07,0.09,0.3,8450,1.09962848031656
0.07,0.09,0.3,8500,1.0996281766216585
0.07,0.09,0.3,8550,1.0996278474887249
0.07,0.09,0.3,8600,1.099627529173263
0.07,0.09,0.3,8650,1.0996272518169783
0.07,0.09,0.3,8700,1.0996270373005324
0.07,0.09,0.3,8750,1.0996268975915913
0.07,0.09,0.3,8800,1.0996268342396258
0.07,0.09,0.3,8850,1.0996268393978057
0.07,0.09,0.3,8900,1.0996268982097617
0.07,0.09,0.3,8950,1.099626992033836
0.07,0.09,0.3,9000,1.0996271017481625
0.07,0.09,0.3,9050,1.09962721035542
0.07,0.09,0.3,9100,1.0996273044445555
0.07,0.09,0.3,9150,1.099627374637351
0.07,0.09,0.3,9200,1.0996274154515553
0.07,0.09,0.3,9250,1.0996274249170712
0.07,0.09,0.3,9300,1.0996274040634346
0.07,0.09,0.3,9350,1.099627356278422
0.07,0.09,0.3,9400,1.0996272865017567
0.07,0.09,0.3,9450,1.09962720024922
0.07,0.09,0.3,9500,1.0996271025892193
0.07,0.09,0.3,9550,1.0996269973033779
0.07,0.09,0.3,9600,1.0996268864242225
0.07,0.09,0.3,9650,1.0996267701780285
0.07,0.09,0.3,9700,1.0996266472183542
0.07,0.09,0.3,9750,1.0996265149837596
0.07,0.09,0.3,9800,1.0996263700412328
0.07,0.09,0.3,9850,1.0996262083389157
0.07,0.09,0.3,9900,1.0996260253791326
0.07,0.09,0.3,9950,1.0996258163670645
0.07,0.09,0.3,10000,1.0996255763758622
