width,radius,dy,timepoint,diodicity
0.07,0.14,0.3,3140,1.0193600925295896
0.07,0.14,0.3,3150,1.0192909966667512
0.07,0.14,0.3,3160,1.0192217518504096
0.07,0.14,0.3,3170,1.0191520110838141
0.07,0.14,0.3,3180,1.0190824725647236
0.07,0.14,0.3,3190,1.0190131839533696
0.07,0.14,0.3,3200,1.018943669904353
0.07,0.14,0.3,3210,1.0188744738517543
0.07,0.14,0.3,3220,1.0188068230868654
0.07,0.14,0.3,3230,1.0187410877721925
0.07,0.14,0.3,3240,1.0186771003644566
0.07,0.14,0.3,3250,1.0186154645472785
0.07,0.14,0.3,3260,1.0185570345586668
0.07,0.14,0.3,3270,1.018501630172843
0.07,0.14,0.3,3280,1.0184485943183053
0.07,0.14,0.3,3290,1.0183979976250472
0.07,0.14,0.3,3300,1.0183501185145145
0.07,0.14,0.3,3310,1.0183045044459846
0.07,0.14,0.3,3320,1.0182607362129084
0.07,0.14,0.3,3330,1.0182194546957486
0.07,0.14,0.3,3340,1.0181816976284734
0.07,0.14,0.3,3350,1.0181480128142164
0.07,0.14,0.3,3360,1.0181190628400754
0.07,0.14,0.3,3370,1.018096205643087
0.07,0.14,0.3,3380,1.0180805725643587
0.07,0.14,0.3,3390,1.0180722492569685
0.07,0.14,0.3,3400,1.018070909526912
0.07,0.14,0.3,3410,1.018076337704663
0.07,0.14,0.3,3420,1.0180877159635504
0.07,0.14,0.3,3430,1.0181032628285598
0.07,0.14,0.3,3440,1.0181211628521043
0.07,0.14,0.3,3450,1.0181401718351417
0.07,0.14,0.3,3460,1.018159065175584
0.07,0.14,0.3,3470,1.0181764644643878
0.07,0.14,0.3,3480,1.018191667031829
0.07,0.14,0.3,3490,1.0182049294907867
0.07,0.14,0.3,3500,1.0182166991721247
0.07,0.14,0.3,3510,1.018227304629722
0.07,0.14,0.3,3520,1.0182375023921664
0.07,0.14,0.3,3530,1.018248454530286
0.07,0.14,0.3,3540,1.0182609144786858
0.07,0.14,0.3,3550,1.0182750491404224
0.07,0.14,0.3,3560,1.01829104825573
0.07,0.14,0.3,3570,1.0183091673188975
0.07,0.14,0.3,3580,1.0183291536898722
0.07,0.14,0.3,3590,1.0183503332878288
0.07,0.14,0.3,3600,1.0183722886357705
0.07,0.14,0.3,3610,1.0183948834783307
0.07,0.14,0.3,3620,1.0184177611985528
0.07,0.14,0.3,3630,1.018440478340316
0.07,0.14,0.3,3640,1.0184630580328748
0.07,0.14,0.3,3650,1.0184858605711309
0.07,0.14,0.3,3660,1.0185090507409835
0.07,0.14,0.3,3670,1.0185327004782443
0.07,0.14,0.3,3680,1.0185571975274617
0.07,0.14,0.3,3690,1.018583005265232
0.07,0.14,0.3,3700,1.0186101741663802
0.07,0.14,0.3,3710,1.0186385101289366
0.07,0.14,0.3,3720,1.018667968225944
0.07,0.14,0.3,3730,1.018698442434734
0.07,0.14,0.3,3740,1.018729421526431
0.07,0.14,0.3,3750,1.0187602664400772
0.07,0.14,0.3,3760,1.0187905953186713
0.07,0.14,0.3,3770,1.018820075040678
0.07,0.14,0.3,3780,1.0188481478488984
0.07,0.14,0.3,3790,1.0188743190998988
0.07,0.14,0.3,3800,1.0188984503254466
0.07,0.14,0.3,3810,1.0189204938456409
0.07,0.14,0.3,3820,1.0189402412139958
0.07,0.14,0.3,3830,1.0189575880691164
0.07,0.14,0.3,3840,1.0189727343987158
0.07,0.14,0.3,3850,1.0189858824902736
0.07,0.14,0.3,3860,1.0189970248809723
0.07,0.14,0.3,3870,1.0190062061541731
0.07,0.14,0.3,3880,1.0190136693136675
0.07,0.14,0.3,3890,1.0190195645365454
0.07,0.14,0.3,3900,1.019023810263794
0.07,0.14,0.3,3910,1.0190263740154817
0.07,0.14,0.3,3920,1.0190273869146758
0.07,0.14,0.3,3930,1.0190268751093878
0.07,0.14,0.3,3940,1.0190246837800478
0.07,0.14,0.3,3950,1.019020760134668
0.07,0.14,0.3,3960,1.0190152315082677
0.07,0.14,0.3,3970,1.0190081579502688
0.07,0.14,0.3,3980,1.0189995050503422
0.07,0.14,0.3,3990,1.0189894088966311
0.07,0.14,0.3,4000,1.0189781999893799
0.07,0.14,0.3,4010,1.0189661504834562
0.07,0.14,0.3,4020,1.0189534543720489
0.07,0.14,0.3,4030,1.0189404375327598
0.07,0.14,0.3,4040,1.0189275131677262
0.07,0.14,0.3,4050,1.018914926716177
0.07,0.14,0.3,4060,1.0189027590170732
0.07,0.14,0.3,4070,1.0188911213153178
0.07,0.14,0.3,4080,1.0188801076674867
0.07,0.14,0.3,4090,1.0188696057785447
0.07,0.14,0.3,4100,1.0188593757533082
0.07,0.14,0.3,4110,1.0188492674428513
0.07,0.14,0.3,4120,1.0188391877388263
0.07,0.14,0.3,4130,1.018828960076303
0.07,0.14,0.3,4140,1.0188184263751303
0.07,0.14,0.3,4150,1.018807620562423
0.07,0.14,0.3,4160,1.0187966849565004
0.07,0.14,0.3,4170,1.0187857129838558
0.07,0.14,0.3,4180,1.018774818801128
0.07,0.14,0.3,4190,1.018764241477136
0.07,0.14,0.3,4200,1.018754219313298
0.07,0.14,0.3,4210,1.0187448466576148
0.07,0.14,0.3,4220,1.0187361588266828
0.07,0.14,0.3,4230,1.0187282319896627
0.07,0.14,0.3,4240,1.0187210837235092
0.07,0.14,0.3,4250,1.0187145930523724
0.07,0.14,0.3,4260,1.0187086244495638
0.07,0.14,0.3,4270,1.0187031283093857
0.07,0.14,0.3,4280,1.0186980526396214
0.07,0.14,0.3,4290,1.0186932882889705
0.07,0.14,0.3,4300,1.018688783305378
0.07,0.14,0.3,4310,1.0186846018556883
0.07,0.14,0.3,4320,1.0186808144997692
0.07,0.14,0.3,4330,1.0186774425420217
0.07,0.14,0.3,4340,1.018674549731535
0.07,0.14,0.3,4350,1.018672266014785
0.07,0.14,0.3,4360,1.0186706744487763
0.07,0.14,0.3,4370,1.0186697742909845
0.07,0.14,0.3,4380,1.0186695725449506
0.07,0.14,0.3,4390,1.018670099809067
0.07,0.14,0.3,4400,1.018671317117546
0.07,0.14,0.3,4410,1.0186731099647648
0.07,0.14,0.3,4420,1.0186753854789168
0.07,0.14,0.3,4430,1.0186780839448917
0.07,0.14,0.3,4440,1.0186811018446782
0.07,0.14,0.3,4450,1.018684303488697
0.07,0.14,0.3,4460,1.018687608454762
0.07,0.14,0.3,4470,1.0186909862757199
0.07,0.14,0.3,4480,1.018694382168468
0.07,0.14,0.3,4490,1.0186977312564367
0.07,0.14,0.3,4500,1.0187010269677497
0.07,0.14,0.3,4510,1.0187042978467058
0.07,0.14,0.3,4520,1.0187075375572512
0.07,0.14,0.3,4530,1.0187107239874564
0.07,0.14,0.3,4540,1.0187138759210717
0.07,0.14,0.3,4550,1.0187170236421528
0.07,0.14,0.3,4560,1.0187201525067608
0.07,0.14,0.3,4570,1.0187232323038202
0.07,0.14,0.3,4580,1.0187262678111784
0.07,0.14,0.3,4590,1.0187292684329827
0.07,0.14,0.3,4600,1.0187322054278891
0.07,0.14,0.3,4610,1.0187350474639731
0.07,0.14,0.3,4620,1.0187378021578553
0.07,0.14,0.3,4630,1.0187404829615427
0.07,0.14,0.3,4640,1.018743075716158
0.07,0.14,0.3,4650,1.0187455749444332
0.07,0.14,0.3,4660,1.0187480137250104
0.07,0.14,0.3,4670,1.0187504264888796
0.07,0.14,0.3,4680,1.018752821286344
0.07,0.14,0.3,4690,1.0187552128938
0.07,0.14,0.3,4700,1.0187576406659864
0.07,0.14,0.3,4710,1.018760129172965
0.07,0.14,0.3,4720,1.0187626677054387
0.07,0.14,0.3,4730,1.0187652432552503
0.07,0.14,0.3,4740,1.0187678532372662
0.07,0.14,0.3,4750,1.0187704718469581
0.07,0.14,0.3,4760,1.018773042269827
0.07,0.14,0.3,4770,1.0187755136813068
0.07,0.14,0.3,4780,1.0187778527873104
0.07,0.14,0.3,4790,1.0187800166972105
0.07,0.14,0.3,4800,1.0187819533852243
0.07,0.14,0.3,4810,1.0187836356083189
0.07,0.14,0.3,4820,1.0187850639822955
0.07,0.14,0.3,4830,1.0187862379576085
0.07,0.14,0.3,4840,1.018787155190526
0.07,0.14,0.3,4850,1.0187878357584024
0.07,0.14,0.3,4860,1.018788314966851
0.07,0.14,0.3,4870,1.018788613701467
0.07,0.14,0.3,4880,1.0187887400694624
0.07,0.14,0.3,4890,1.0187887107700342
0.07,0.14,0.3,4900,1.0187885433123651
0.07,0.14,0.3,4910,1.0187882345778756
0.07,0.14,0.3,4920,1.0187877707787218
0.07,0.14,0.3,4930,1.0187871500788939
0.07,0.14,0.3,4940,1.0187863759894573
0.07,0.14,0.3,4950,1.0187854416958713
0.07,0.14,0.3,4960,1.0187843423391687
0.07,0.14,0.3,4970,1.0187830923658294
0.07,0.14,0.3,4980,1.0187817142930489
0.07,0.14,0.3,4990,1.0187802231536598
0.07,0.14,0.3,5000,1.0187786366732743
0.07,0.14,0.3,5010,1.0187769861672944
0.07,0.14,0.3,5020,1.018775302319499
0.07,0.14,0.3,5030,1.0187736022390683
0.07,0.14,0.3,5040,1.0187719006345883
0.07,0.14,0.3,5050,1.0187702186219532
0.07,0.14,0.3,5060,1.0187685709128713
0.07,0.14,0.3,5070,1.0187669580983176
0.07,0.14,0.3,5080,1.0187653799709182
0.07,0.14,0.3,5090,1.0187638430515715
0.07,0.14,0.3,5100,1.0187623491275548
0.07,0.14,0.3,5110,1.0187608910346644
0.07,0.14,0.3,5120,1.0187594657718
0.07,0.14,0.3,5130,1.0187580790309276
0.07,0.14,0.3,5140,1.018756733543537
0.07,0.14,0.3,5150,1.01875542637648
0.07,0.14,0.3,5160,1.0187541603344519
0.07,0.14,0.3,5170,1.0187529452729391
0.07,0.14,0.3,5180,1.018751786520152
0.07,0.14,0.3,5190,1.0187506837467535
0.07,0.14,0.3,5200,1.0187496411885213
0.07,0.14,0.3,5210,1.0187486671182144
0.07,0.14,0.3,5220,1.0187477636025002
0.07,0.14,0.3,5230,1.0187469275033036
0.07,0.14,0.3,5240,1.0187461600584882
0.07,0.14,0.3,5250,1.0187454653268788
0.07,0.14,0.3,5260,1.0187448415793603
0.07,0.14,0.3,5270,1.0187442839647944
0.07,0.14,0.3,5280,1.01874379301641
0.07,0.14,0.3,5290,1.0187433719398655
0.07,0.14,0.3,5300,1.018743019156212
0.07,0.14,0.3,5310,1.0187427317449071
0.07,0.14,0.3,5320,1.0187425123460863
0.07,0.14,0.3,5330,1.0187423652288448
0.07,0.14,0.3,5340,1.0187422897518696
0.07,0.14,0.3,5350,1.01874228417245
0.07,0.14,0.3,5360,1.0187423509916285
0.07,0.14,0.3,5370,1.018742492269658
0.07,0.14,0.3,5380,1.0187427042859993
0.07,0.14,0.3,5390,1.0187429818735483
0.07,0.14,0.3,5400,1.0187433227675085
0.07,0.14,0.3,5410,1.0187437229600882
0.07,0.14,0.3,5420,1.0187441730083089
0.07,0.14,0.3,5430,1.018744663089925
0.07,0.14,0.3,5440,1.0187451867153638
0.07,0.14,0.3,5450,1.018745736412807
0.07,0.14,0.3,5460,1.0187463014363949
0.07,0.14,0.3,5470,1.0187468729652565
0.07,0.14,0.3,5480,1.0187474466948532
0.07,0.14,0.3,5490,1.0187480183036473
0.07,0.14,0.3,5500,1.01874858168587
0.07,0.14,0.3,5510,1.0187491334493268
0.07,0.14,0.3,5520,1.0187496740109814
0.07,0.14,0.3,5530,1.0187502027665092
0.07,0.14,0.3,5540,1.0187507168254066
0.07,0.14,0.3,5550,1.0187512150900393
0.07,0.14,0.3,5560,1.0187516986201781
0.07,0.14,0.3,5570,1.0187521663689718
0.07,0.14,0.3,5580,1.0187526150301964
0.07,0.14,0.3,5590,1.0187530431988148
0.07,0.14,0.3,5600,1.0187534514735044
0.07,0.14,0.3,5610,1.018753838871723
0.07,0.14,0.3,5620,1.0187542034018626
0.07,0.14,0.3,5630,1.0187545457545424
0.07,0.14,0.3,5640,1.01875486866002
0.07,0.14,0.3,5650,1.0187551734236724
0.07,0.14,0.3,5660,1.0187554606113887
0.07,0.14,0.3,5670,1.0187557329536618
0.07,0.14,0.3,5680,1.0187559940386297
0.07,0.14,0.3,5690,1.0187562451859105
0.07,0.14,0.3,5700,1.0187564865010068
0.07,0.14,0.3,5710,1.0187567194456504
0.07,0.14,0.3,5720,1.0187569454544014
0.07,0.14,0.3,5730,1.0187571635512196
0.07,0.14,0.3,5740,1.0187573719321625
0.07,0.14,0.3,5750,1.0187575703053013
0.07,0.14,0.3,5760,1.018757758468942
0.07,0.14,0.3,5770,1.0187579344646178
0.07,0.14,0.3,5780,1.0187580963123466
0.07,0.14,0.3,5790,1.0187582438299883
0.07,0.14,0.3,5800,1.018758376978168
0.07,0.14,0.3,5810,1.0187584943103927
0.07,0.14,0.3,5820,1.0187585946560778
0.07,0.14,0.3,5830,1.0187586784258207
0.07,0.14,0.3,5840,1.0187587458610263
0.07,0.14,0.3,5850,1.018758795873755
0.07,0.14,0.3,5860,1.0187588277650563
0.07,0.14,0.3,5870,1.0187588422067484
0.07,0.14,0.3,5880,1.0187588395817502
0.07,0.14,0.3,5890,1.0187588192423465
0.07,0.14,0.3,5900,1.018758781219198
