width,radius,dy,timepoint,diodicity
0.07,0.09,0.3,2050,1.0949745734904526
0.07,0.09,0.3,2060,1.0996909606764507
0.07,0.09,0.3,2070,1.1043051405660738
0.07,0.09,0.3,2080,1.1088054244860786
0.07,0.09,0.3,2090,1.1131171722316917
0.07,0.09,0.3,2100,1.1171609035110068
0.07,0.09,0.3,2110,1.120912078994221
0.07,0.09,0.3,2120,1.124388496358885
0.07,0.09,0.3,2130,1.1275991740546918
0.07,0.09,0.3,2140,1.1305386665680526
0.07,0.09,0.3,2150,1.133230404543664
0.07,0.09,0.3,2160,1.1357403839546512
0.07,0.09,0.3,2170,1.1381254525577758
0.07,0.09,0.3,2180,1.1403807615119783
0.07,0.09,0.3,2190,1.1424557018301764
0.07,0.09,0.3,2200,1.144311895691172
0.07,0.09,0.3,2210,1.1459439071794442
0.07,0.09,0.3,2220,1.1473457827487707
0.07,0.09,0.3,2230,1.14848469406902
0.07,0.09,0.3,2240,1.1493228525404209
0.07,0.09,0.3,2250,1.1498499901184753
0.07,0.09,0.3,2260,1.1500741207132932
0.07,0.09,0.3,2270,1.149986254756962
0.07,0.09,0.3,2280,1.149557657914171
0.07,0.09,0.3,2290,1.1487801321831774
0.07,0.09,0.3,2300,1.1476939082441275
0.07,0.09,0.3,2310,1.1463627818880344
0.07,0.09,0.3,2320,1.1448293068143391
0.07,0.09,0.3,2330,1.1431072903976465
0.07,0.09,0.3,2340,1.1412125918796867
0.07,0.09,0.3,2350,1.1391813437737075
0.07,0.09,0.3,2360,1.137049775166741
0.07,0.09,0.3,2370,1.1348291017922887
0.07,0.09,0.3,2380,1.1325142482981174
0.07,0.09,0.3,2390,1.1301133092810483
0.07,0.09,0.3,2400,1.1276553957557671
0.07,0.09,0.3,2410,1.125168725057477
0.07,0.09,0.3,2420,1.1226641195926856
0.07,0.09,0.3,2430,1.120147888768155
0.07,0.09,0.3,2440,1.1176427650587255
0.07,0.09,0.3,2450,1.1151844614827753
